TS time deltat Energy E1 E2 E3 Dissipation Trd volume area area_n area_gn area_gp Lat_area Epress E_tension1 E_tension2 E_tension3 Ela_small P_tension1 P_tension2 P_tension3 pressure Zmax stress strain Diss1 Diss2 Diss3
9905 176.454 3.02085e-05 2.07111 0.578404 0.632321 0.860387 2.50278 0.00166701 0.144015 1.80335 1.4517 1.81469 1.79163 1.01063 1.39567 12.8532 13.346 4.77085 0 -12.9426 -14.6333 2.43957 10.8677 1 0 0 9.95929 10.7213 0.456476
9910 176.454 3.02085e-05 2.07029 0.577219 0.630905 0.86217 2.89663 0.00166685 0.143671 1.80312 1.4517 1.81443 1.79143 1.0107 1.39112 12.8492 13.3415 4.77125 0 -8.16339 -9.44048 1.71594 10.8553 1 0 0 9.92319 10.6758 0.457109
9915 176.454 3.02085e-05 2.06783 0.5755 0.628899 0.863435 3.33873 0.00166678 0.143328 1.80302 1.4517 1.81431 1.79135 1.01074 1.38392 12.8442 13.336 4.77164 0 -2.61855 -3.41817 0.871511 10.8221 1 0 0 9.87878 10.6215 0.457504
9920 176.454 3.02085e-05 2.06353 0.57318 0.626231 0.864115 3.80005 0.00166681 0.142984 1.80307 1.4517 1.81435 1.79141 1.01075 1.37377 12.8381 13.3293 4.77202 0 3.52062 3.25578 -0.0695228 10.7658 1 0 0 9.82503 10.5574 0.457628
9925 176.454 3.02085e-05 2.05725 0.570223 0.622864 0.864166 4.23375 0.00166693 0.142641 1.80328 1.4517 1.81455 1.79162 1.01073 1.36049 12.8308 13.3213 4.7724 0 9.89385 10.2041 -1.05413 10.6846 1 0 0 9.76141 10.483 0.45746
9930 176.455 3.02085e-05 2.04905 0.566646 0.618816 0.863589 4.58134 0.00166716 0.142297 1.80363 1.4517 1.81491 1.79198 1.01067 1.34416 12.8223 13.312 4.77277 0 15.9555 16.8521 -2.00022 10.579 1 0 0 9.68814 10.3986 0.456994
9935 176.455 3.02085e-05 2.03915 0.562528 0.614176 0.862449 4.78748 0.00166747 0.141954 1.80413 1.4517 1.81543 1.79246 1.01059 1.32511 12.8127 13.3015 4.77315 0 21.0556 22.5096 -2.8081 10.4516 1 0 0 9.60647 10.3057 0.456255
9940 176.455 3.02085e-05 2.02799 0.558011 0.609106 0.860871 4.81844 0.00166785 0.14161 1.80473 1.4517 1.81606 1.79303 1.01048 1.30402 12.8021 13.29 4.77353 0 24.5928 26.5292 -3.38338 10.3075 1 0 0 9.51862 10.2065 0.455293
9945 176.455 3.02085e-05 2.01613 0.553287 0.603815 0.859031 4.67485 0.00166828 0.141266 1.80539 1.4517 1.81675 1.79367 1.01036 1.28177 12.7909 13.2779 4.77392 0 26.1836 28.4831 -3.66338 10.1536 1 0 0 9.42757 10.1041 0.45418
9950 176.455 3.02085e-05 2.00421 0.548559 0.59853 0.857125 4.39078 0.00166871 0.140923 1.80607 1.4517 1.81747 1.79431 1.01023 1.25934 12.7795 13.2656 4.77432 0 25.7689 28.2802 -3.63473 9.99761 1 0 0 9.33652 10.002 0.453002
9955 176.455 3.02085e-05 1.99281 0.544016 0.593456 0.85534 4.02017 0.00166912 0.140579 1.80671 1.4517 1.81816 1.79491 1.01012 1.23767 12.7683 13.2533 4.77473 0 23.6079 26.1664 -3.33383 9.84701 1 0 0 9.24844 9.90326 0.451843
9960 176.455 3.02085e-05 1.98238 0.5398 0.58875 0.853827 3.61881 0.00166949 0.140236 1.80729 1.4517 1.81877 1.79544 1.01001 1.2175 12.7576 13.2417 4.77515 0 20.1729 22.6234 -2.83152 9.70776 1 0 0 9.16561 9.8103 0.450775
9965 176.456 3.02085e-05 1.9732 0.536002 0.584509 0.852686 3.23092 0.00166979 0.139892 1.80776 1.4517 1.81929 1.79588 1.00993 1.19934 12.7476 13.2307 4.77558 0 16.0066 18.2211 -2.21104 9.58392 1 0 0 9.08949 9.72468 0.449852
9970 176.456 3.02085e-05 1.9654 0.53266 0.580772 0.851964 2.884 0.00167003 0.139549 1.80813 1.4517 1.8197 1.79622 1.00987 1.18343 12.7384 13.2207 4.77601 0 11.6017 13.4891 -1.5488 9.47757 1 0 0 9.02069 9.64712 0.449103
9975 176.456 3.02085e-05 1.95897 0.52977 0.577533 0.851669 2.59024 0.00167019 0.139205 1.8084 1.4517 1.81999 1.79645 1.00983 1.1698 12.7301 13.2115 4.77644 0 7.33211 8.84041 -0.903345 9.38906 1 0 0 8.95917 9.57762 0.448544
9980 176.456 3.02085e-05 1.95383 0.527303 0.574753 0.851775 2.35111 0.00167029 0.138862 1.80856 1.4517 1.82018 1.79659 1.00981 1.15832 12.7226 13.2033 4.77687 0 3.43659 4.54756 -0.312312 9.31753 1 0 0 8.90443 9.51567 0.448172
9985 176.456 3.02085e-05 1.94983 0.525211 0.572381 0.852242 2.16194 0.00167033 0.138518 1.80863 1.4517 1.82027 1.79664 1.00981 1.1488 12.7159 13.1959 4.77729 0 0.0354318 0.756536 0.20506 9.26139 1 0 0 8.85574 9.46048 0.447976
9990 176.456 3.02085e-05 1.94682 0.523441 0.570357 0.85302 2.01552 0.00167033 0.138175 1.80863 1.4517 1.82028 1.79663 1.00983 1.14096 12.7098 13.1892 4.77772 0 -2.83861 -2.48291 0.643183 9.21868 1 0 0 8.81225 9.41115 0.44794
9995 176.457 3.02085e-05 1.94462 0.521942 0.568622 0.85406 1.90419 0.00167028 0.137831 1.80855 1.4517 1.82021 1.79655 1.00986 1.13456 12.7043 13.1831 4.77814 0 -5.20865 -5.18438 1.00519 9.1874 1 0 0 8.77311 9.36678 0.448043
10000 176.457 3.02085e-05 1.94311 0.520667 0.567124 0.855314 1.82092 0.00167019 0.137487 1.80843 1.4517 1.82009 1.79642 1.0099 1.12935 12.6992 13.1775 4.77856 0 -7.12787 -7.39713 1.29891 9.16564 1 0 0 8.73756 9.32651 0.448265
10005 176.457 3.02085e-05 1.94214 0.519574 0.565818 0.856743 1.75976 0.00167008 0.137144 1.80826 1.4517 1.81992 1.79625 1.00995 1.12511 12.6945 13.1723 4.77898 0 -8.66138 -9.18615 1.53407 9.15173 1 0 0 8.70494 9.28961 0.44859
10010 176.457 3.02085e-05 1.94161 0.518629 0.564665 0.858312 1.71589 0.00166994 0.1368 1.80806 1.4517 1.81972 1.79606 1.01 1.12166 12.6901 13.1674 4.7794 0 -9.87495 -10.6194 1.72054 9.14423 1 0 0 8.67467 9.25545 0.448999
10015 176.457 3.02085e-05 1.94143 0.517803 0.563635 0.859991 1.68548 0.00166979 0.136457 1.80783 1.4517 1.81948 1.79583 1.01006 1.11886 12.6859 13.1628 4.77981 0 -10.8289 -11.7604 1.86737 9.14193 1 0 0 8.6463 9.22351 0.449478
10020 176.457 3.02085e-05 1.94153 0.517072 0.562703 0.861758 1.66561 0.00166962 0.136113 1.80757 1.4517 1.81922 1.79559 1.01013 1.11657 12.6818 13.1584 4.78023 0 -11.5755 -12.6652 1.98243 9.14386 1 0 0 8.61946 9.19337 0.450016
10025 176.457 3.02085e-05 1.94186 0.516419 0.561849 0.863595 1.65399 0.00166944 0.13577 1.8073 1.4517 1.81894 1.79534 1.0102 1.11469 12.678 13.1542 4.78064 0 -12.158 -13.3809 2.07224 9.14921 1 0 0 8.59384 9.1647 0.450602
10030 176.458 3.02085e-05 1.94237 0.515829 0.561057 0.865485 1.6489 0.00166926 0.135426 1.80702 1.4517 1.81864 1.79507 1.01027 1.11315 12.6742 13.1501 4.78106 0 -12.6118 -13.9463 2.14212 9.15735 1 0 0 8.56922 9.13721 0.451227
10035 176.458 3.02085e-05 1.94302 0.51529 0.560316 0.867419 1.64905 0.00166906 0.135083 1.80673 1.4517 1.81834 1.79479 1.01035 1.11188 12.6706 13.1461 4.78147 0 -12.9648 -14.3927 2.19629 9.16776 1 0 0 8.54541 9.1107 0.451886
10040 176.458 3.02085e-05 1.94379 0.514792 0.559614 0.869386 1.65344 0.00166886 0.134739 1.80643 1.4517 1.81802 1.79451 1.01042 1.11083 12.667 13.1422 4.78189 0 -13.2391 -14.7447 2.23808 9.18003 1 0 0 8.52226 9.08499 0.452571
10045 176.458 3.02085e-05 1.94466 0.51433 0.558946 0.871379 1.66134 0.00166866 0.134396 1.80612 1.4517 1.81769 1.79422 1.0105 1.10995 12.6634 13.1384 4.7823 0 -13.4517 -15.0219 2.27007 9.19383 1 0 0 8.49967 9.05996 0.453279
10050 176.458 3.02085e-05 1.9456 0.513897 0.558305 0.873393 1.67217 0.00166845 0.134052 1.80581 1.4517 1.81736 1.79393 1.01058 1.10922 12.6599 13.1346 4.78272 0 -13.6159 -15.2395 2.29428 9.2089 1 0 0 8.47754 9.0355 0.454006
10055 176.458 3.02085e-05 1.9466 0.513488 0.557686 0.875423 1.68551 0.00166824 0.133708 1.80549 1.4517 1.81703 1.79363 1.01066 1.1086 12.6565 13.1309 4.78313 0 -13.7418 -15.4094 2.31223 9.22502 1 0 0 8.45581 9.01152 0.454749
10060 176.458 3.02085e-05 1.94765 0.5131 0.557086 0.877464 1.70105 0.00166803 0.133365 1.80517 1.4517 1.81669 1.79333 1.01074 1.10808 12.653 13.1272 4.78355 0 -13.837 -15.5408 2.32512 9.24202 1 0 0 8.43442 8.98795 0.455505
10065 176.459 3.02085e-05 1.94875 0.51273 0.556501 0.879515 1.71855 0.00166782 0.133021 1.80485 1.4517 1.81635 1.79303 1.01081 1.10763 12.6496 13.1235 4.78396 0 -13.9077 -15.6408 2.33385 9.25974 1 0 0 8.41332 8.96475 0.456273
10070 176.459 3.02085e-05 1.94988 0.512376 0.555929 0.881572 1.73783 0.0016676 0.132678 1.80452 1.4517 1.816 1.79273 1.01089 1.10725 12.6462 13.1199 4.78438 0 -13.9582 -15.7148 2.3391 9.27808 1 0 0 8.39248 8.94187 0.45705
10075 176.459 3.02085e-05 1.95104 0.512034 0.555368 0.883633 1.75876 0.00166739 0.132334 1.8042 1.4517 1.81566 1.79242 1.01097 1.10691 12.6428 13.1162 4.7848 0 -13.9919 -15.7671 2.3414 9.29693 1 0 0 8.37187 8.91926 0.457835
10080 176.459 3.02085e-05 1.95222 0.511704 0.554817 0.885697 1.78124 0.00166717 0.131991 1.80387 1.4517 1.81531 1.79212 1.01105 1.10661 12.6394 13.1126 4.78522 0 -14.0115 -15.8009 2.34112 9.31619 1 0 0 8.35147 8.8969 0.458627
10085 176.459 3.02085e-05 1.95342 0.511384 0.554273 0.887762 1.80521 0.00166696 0.131647 1.80354 1.4517 1.81496 1.79182 1.01113 1.10634 12.636 13.109 4.78563 0 -14.0187 -15.8187 2.33856 9.3358 1 0 0 8.33125 8.87476 0.459425
10090 176.459 3.02085e-05 1.95463 0.511073 0.553736 0.889826 1.83062 0.00166674 0.131304 1.80322 1.4517 1.81462 1.79151 1.01121 1.10609 12.6327 13.1054 4.78605 0 -14.0151 -15.8222 2.33391 9.35569 1 0 0 8.3112 8.85283 0.460228
10095 176.46 3.02085e-05 1.95586 0.510769 0.553204 0.891888 1.85744 0.00166653 0.13096 1.80289 1.4517 1.81427 1.79121 1.01129 1.10586 12.6293 13.1018 4.78647 0 -14.0014 -15.8127 2.32733 9.37579 1 0 0 8.29129 8.83107 0.461035
10100 176.46 3.02085e-05 1.95709 0.510472 0.552676 0.893946 1.88565 0.00166631 0.130617 1.80256 1.4517 1.81392 1.79091 1.01137 1.10563 12.6259 13.0982 4.78689 0 -13.9785 -15.7912 2.31888 9.39606 1 0 0 8.27152 8.80948 0.461846
10105 176.46 3.02085e-05 1.95833 0.51018 0.552151 0.896 1.91523 0.0016661 0.130273 1.80224 1.4517 1.81358 1.7906 1.01145 1.1054 12.6226 13.0946 4.78731 0 -13.9467 -15.7583 2.30863 9.41643 1 0 0 8.25187 8.78802 0.462659
10110 176.46 3.02085e-05 1.95957 0.509892 0.551629 0.898049 1.94617 0.00166588 0.129929 1.80191 1.4517 1.81323 1.7903 1.01153 1.10516 12.6192 13.091 4.78773 0 -13.9062 -15.7142 2.29657 9.43685 1 0 0 8.23233 8.7667 0.463475
10115 176.46 3.02085e-05 1.96081 0.509607 0.551108 0.90009 1.97845 0.00166567 0.129586 1.80159 1.4517 1.81289 1.79 1.01161 1.10491 12.6158 13.0873 4.78815 0 -13.857 -15.6591 2.2827 9.45727 1 0 0 8.21289 8.74549 0.464292
10120 176.46 3.02085e-05 1.96204 0.509324 0.550588 0.902124 2.01205 0.00166546 0.129242 1.80127 1.4517 1.81255 1.7897 1.01169 1.10465 12.6124 13.0837 4.78857 0 -13.7988 -15.5927 2.26697 9.47765 1 0 0 8.19353 8.72438 0.465109
10125 176.46 3.02085e-05 1.96326 0.509043 0.550067 0.904147 2.04694 0.00166524 0.128899 1.80095 1.4517 1.81221 1.7894 1.01176 1.10435 12.609 13.0801 4.789 0 -13.7316 -15.5148 2.24932 9.49792 1 0 0 8.17424 8.70335 0.465928
10130 176.461 3.02085e-05 1.96447 0.508762 0.549545 0.90616 2.08308 0.00166503 0.128555 1.80063 1.4517 1.81187 1.7891 1.01184 1.10403 12.6056 13.0764 4.78942 0 -13.6547 -15.4249 2.22968 9.51804 1 0 0 8.15501 8.6824 0.466745
10135 176.461 3.02085e-05 1.96566 0.508479 0.54902 0.908161 2.12039 0.00166483 0.128212 1.80031 1.4517 1.81153 1.78881 1.01192 1.10367 12.6022 13.0728 4.78984 0 -13.5679 -15.3225 2.20798 9.53794 1 0 0 8.13583 8.66149 0.467562
10140 176.461 3.02085e-05 1.96683 0.508195 0.548491 0.910148 2.15878 0.00166462 0.127868 1.8 1.4517 1.8112 1.78852 1.01199 1.10326 12.5987 13.0691 4.79027 0 -13.4707 -15.207 2.18412 9.55757 1 0 0 8.11668 8.64062 0.468377
10145 176.461 3.02085e-05 1.96799 0.507907 0.547958 0.91212 2.19812 0.00166441 0.127525 1.79969 1.4517 1.81087 1.78823 1.01206 1.1028 12.5953 13.0654 4.79069 0 -13.3625 -15.0776 2.15803 9.57686 1 0 0 8.09755 8.61977 0.46919
10150 176.461 3.02085e-05 1.96911 0.507615 0.547419 0.914076 2.23824 0.00166421 0.127181 1.79938 1.4517 1.81054 1.78794 1.01214 1.10229 12.5918 13.0617 4.79112 0 -13.2428 -14.9338 2.12966 9.59574 1 0 0 8.07842 8.59892 0.47
10155 176.461 3.02085e-05 1.9702 0.507317 0.546872 0.916013 2.27892 0.00166401 0.126838 1.79907 1.4517 1.81022 1.78765 1.01221 1.1017 12.5883 13.0579 4.79155 0 -13.1114 -14.775 2.09897 9.61415 1 0 0 8.05929 8.57806 0.470807
10160 176.461 3.02085e-05 1.97126 0.507012 0.546318 0.91793 2.31989 0.00166381 0.126494 1.79877 1.4517 1.8099 1.78737 1.01228 1.10105 12.5848 13.0542 4.79197 0 -12.968 -14.6007 2.06598 9.63201 1 0 0 8.04013 8.55716 0.471609
10165 176.462 3.02085e-05 1.97228 0.506699 0.545754 0.919826 2.36084 0.00166361 0.12615 1.79847 1.4517 1.80958 1.78709 1.01235 1.10031 12.5812 13.0504 4.7924 0 -12.8127 -14.4109 2.03075 9.64924 1 0 0 8.02093 8.53621 0.472407
10170 176.462 3.02085e-05 1.97326 0.506376 0.54518 0.9217 2.40139 0.00166342 0.125807 1.79818 1.4517 1.80928 1.78682 1.01242 1.09947 12.5776 13.0465 4.79283 0 -12.646 -14.2058 1.99342 9.66576 1 0 0 8.00168 8.5152 0.473199
10175 176.462 3.02085e-05 1.97418 0.506042 0.544593 0.923549 2.4411 0.00166323 0.125463 1.79789 1.4517 1.80897 1.78655 1.01249 1.09854 12.574 13.0427 4.79325 0 -12.4688 -13.9864 1.95426 9.6815 1 0 0 7.98237 8.49409 0.473985
10180 176.462 3.02085e-05 1.97506 0.505697 0.543994 0.925372 2.47953 0.00166304 0.12512 1.79761 1.4517 1.80867 1.78628 1.01255 1.0975 12.5704 13.0387 4.79368 0 -12.2827 -13.7541 1.91361 9.69639 1 0 0 7.96299 8.47288 0.474764
10185 176.462 3.02085e-05 1.97589 0.505339 0.543381 0.92717 2.5162 0.00166286 0.124776 1.79733 1.4517 1.80838 1.78602 1.01262 1.09635 12.5667 13.0348 4.79411 0 -12.0898 -13.5116 1.87196 9.71035 1 0 0 7.94352 8.45155 0.475537
10190 176.462 3.02085e-05 1.97666 0.504968 0.542754 0.92894 2.55066 0.00166268 0.124433 1.79705 1.4517 1.80809 1.78576 1.01268 1.09507 12.563 13.0308 4.79453 0 -11.8931 -13.262 1.82995 9.72332 1 0 0 7.92396 8.4301 0.476302
10195 176.463 3.02085e-05 1.97738 0.504584 0.542113 0.930684 2.58252 0.0016625 0.124089 1.79678 1.4517 1.80781 1.7855 1.01274 1.09368 12.5593 13.0268 4.79496 0 -11.6964 -13.0098 1.78832 9.73528 1 0 0 7.90431 8.40852 0.477061
10200 176.463 3.02085e-05 1.97804 0.504187 0.541457 0.9324 2.6115 0.00166232 0.123746 1.79652 1.4517 1.80753 1.78526 1.01281 1.09215 12.5555 13.0227 4.79539 0 -11.5038 -12.7601 1.74793 9.74618 1 0 0 7.88458 8.3868 0.477812
10205 176.463 3.02085e-05 1.97866 0.503777 0.540788 0.934092 2.63748 0.00166215 0.123402 1.79626 1.4517 1.80726 1.78501 1.01286 1.0905 12.5517 13.0186 4.79581 0 -11.3203 -12.5191 1.70969 9.75604 1 0 0 7.86478 8.36496 0.478556
10210 176.463 3.02085e-05 1.97922 0.503356 0.540106 0.935759 2.66054 0.00166199 0.123058 1.79601 1.4517 1.807 1.78477 1.01292 1.08874 12.5479 13.0144 4.79623 0 -11.1505 -12.2928 1.67451 9.76488 1 0 0 7.84491 8.34301 0.479294
10215 176.463 3.02085e-05 1.97974 0.502924 0.539414 0.937404 2.68101 0.00166182 0.122715 1.79576 1.4517 1.80674 1.78453 1.01298 1.08685 12.544 13.0102 4.79666 0 -10.9992 -12.0874 1.64322 9.77276 1 0 0 7.825 8.32098 0.480026
10220 176.463 3.02085e-05 1.98023 0.502485 0.538712 0.93903 2.69945 0.00166166 0.122371 1.79552 1.4517 1.80649 1.7843 1.01304 1.08487 12.5401 13.006 4.79708 0 -10.8702 -11.9085 1.61651 9.77975 1 0 0 7.80507 8.2989 0.480754
10225 176.463 3.02085e-05 1.98068 0.502039 0.538005 0.940639 2.71667 0.0016615 0.122028 1.79527 1.4517 1.80624 1.78407 1.01309 1.08279 12.5362 13.0017 4.79749 0 -10.7663 -11.7601 1.5948 9.78596 1 0 0 7.78515 8.27679 0.481478
10230 176.464 3.02085e-05 1.98112 0.501589 0.537293 0.942235 2.73368 0.00166134 0.121684 1.79503 1.4517 1.80599 1.78384 1.01315 1.08063 12.5323 12.9975 4.79791 0 -10.6888 -11.6449 1.57825 9.79153 1 0 0 7.76526 8.2547 0.4822
10235 176.464 3.02085e-05 1.98154 0.501138 0.53658 0.943821 2.75163 0.00166119 0.121341 1.7948 1.4517 1.80575 1.78361 1.0132 1.07841 12.5283 12.9932 4.79832 0 -10.6374 -11.5633 1.56669 9.79657 1 0 0 7.74544 8.23267 0.482921
10240 176.464 3.02085e-05 1.98195 0.500688 0.535867 0.9454 2.77175 0.00166103 0.120997 1.79456 1.4517 1.8055 1.78338 1.01325 1.07615 12.5244 12.9889 4.79873 0 -10.6102 -11.5137 1.55961 9.80123 1 0 0 7.72571 8.21073 0.48364
10245 176.464 3.02085e-05 1.98237 0.50024 0.535158 0.946973 2.79528 0.00166088 0.120654 1.79433 1.4517 1.80526 1.78316 1.01331 1.07386 12.5204 12.9845 4.79913 0 -10.6038 -11.4926 1.55627 9.80565 1 0 0 7.70609 8.18892 0.48436
10250 176.464 3.02085e-05 1.98279 0.499795 0.534453 0.948544 2.82342 0.00166072 0.12031 1.79409 1.4517 1.80502 1.78293 1.01336 1.07154 12.5165 12.9802 4.79954 0 -10.6135 -11.4947 1.55565 9.80992 1 0 0 7.6866 8.16726 0.48508
10255 176.464 3.02085e-05 1.98322 0.499355 0.533753 0.950114 2.85726 0.00166057 0.119967 1.79385 1.4517 1.80478 1.7827 1.01341 1.06922 12.5126 12.9759 4.79993 0 -10.6341 -11.5137 1.55665 9.81415 1 0 0 7.66724 8.14578 0.485801
10260 176.464 3.02085e-05 1.98366 0.498919 0.533059 0.951681 2.89778 0.00166041 0.119623 1.79362 1.4517 1.80453 1.78247 1.01347 1.06689 12.5086 12.9716 4.80033 0 -10.6596 -11.5425 1.55806 9.81838 1 0 0 7.64801 8.12448 0.486521
10265 176.465 3.02085e-05 1.98411 0.498488 0.532371 0.953247 2.94584 0.00166025 0.119279 1.79338 1.4517 1.80429 1.78224 1.01352 1.06456 12.5047 12.9674 4.80072 0 -10.6843 -11.5739 1.55872 9.82266 1 0 0 7.62891 8.10337 0.487241
10270 176.465 3.02085e-05 1.98456 0.49806 0.531688 0.954809 3.00216 0.0016601 0.118936 1.79314 1.4517 1.80404 1.78201 1.01358 1.06224 12.5008 12.9631 4.80111 0 -10.7028 -11.6009 1.5575 9.82697 1 0 0 7.60993 8.08242 0.48796
10275 176.465 3.02085e-05 1.98501 0.497633 0.531009 0.956365 3.06738 0.00165994 0.118592 1.7929 1.4517 1.8038 1.78178 1.01363 1.05991 12.4969 12.9588 4.8015 0 -10.7101 -11.617 1.5534 9.83127 1 0 0 7.59104 8.06163 0.488675
10280 176.465 3.02085e-05 1.98545 0.497207 0.530331 0.957914 3.14207 0.00165978 0.118249 1.79266 1.4517 1.80355 1.78155 1.01368 1.05756 12.493 12.9546 4.80189 0 -10.7018 -11.6165 1.54556 9.8355 1 0 0 7.57222 8.04098 0.489386
10285 176.465 3.02085e-05 1.98588 0.496778 0.529653 0.95945 3.2267 0.00165962 0.117905 1.79242 1.4517 1.80331 1.78132 1.01374 1.0552 12.4891 12.9503 4.80227 0 -10.6744 -11.5945 1.53321 9.83955 1 0 0 7.55344 8.02042 0.49009
10290 176.465 3.02085e-05 1.98629 0.496343 0.528973 0.960971 3.32177 0.00165947 0.117562 1.79219 1.4517 1.80306 1.78109 1.01379 1.05279 12.4852 12.9461 4.80265 0 -10.6246 -11.5468 1.51573 9.8433 1 0 0 7.53466 7.99993 0.490785
10295 176.465 3.02085e-05 1.98666 0.4959 0.528286 0.962473 3.42769 0.00165931 0.117218 1.79195 1.4517 1.80282 1.78086 1.01384 1.05034 12.4813 12.9418 4.80302 0 -10.55 -11.4697 1.49262 9.84661 1 0 0 7.51585 7.97946 0.491469
10300 176.466 3.02085e-05 1.98699 0.495445 0.527591 0.963949 3.54492 0.00165916 0.116875 1.79171 1.4517 1.80258 1.78064 1.01389 1.04782 12.4774 12.9375 4.8034 0 -10.4484 -11.3603 1.46344 9.8493 1 0 0 7.49696 7.95896 0.492138
10305 176.466 3.02085e-05 1.98726 0.494975 0.526884 0.965396 3.67385 0.00165901 0.116531 1.79148 1.4517 1.80234 1.78041 1.01394 1.04521 12.4734 12.9332 4.80377 0 -10.318 -11.2162 1.42787 9.85119 1 0 0 7.47796 7.9384 0.492791
10310 176.466 3.02085e-05 1.98746 0.494485 0.526162 0.966808 3.81489 0.00165886 0.116188 1.79125 1.4517 1.8021 1.78019 1.01399 1.04249 12.4695 12.9289 4.80414 0 -10.1574 -11.0351 1.38564 9.85207 1 0 0 7.4588 7.91771 0.493423
10315 176.466 3.02085e-05 1.98757 0.493972 0.52542 0.96818 3.9684 0.00165871 0.115844 1.79103 1.4517 1.80187 1.77997 1.01404 1.03964 12.4655 12.9245 4.80451 0 -9.96545 -10.8154 1.33656 9.85173 1 0 0 7.43943 7.89684 0.494031
10320 176.466 3.02085e-05 1.98759 0.493432 0.524655 0.969504 4.13469 0.00165856 0.1155 1.79081 1.4517 1.80165 1.77976 1.01408 1.03663 12.4614 12.9201 4.80488 0 -9.74122 -10.5558 1.28052 9.84992 1 0 0 7.41981 7.87574 0.494613
10325 176.466 3.02085e-05 1.9875 0.49286 0.523863 0.970776 4.314 0.00165842 0.115157 1.7906 1.4517 1.80143 1.77956 1.01413 1.03344 12.4574 12.9157 4.80524 0 -9.48422 -10.2556 1.21753 9.84641 1 0 0 7.39988 7.85434 0.495163
10330 176.467 3.02085e-05 1.98728 0.492252 0.52304 0.97199 4.50646 0.00165829 0.114813 1.79039 1.4517 1.80122 1.77935 1.01417 1.03005 12.4532 12.9112 4.8056 0 -9.19442 -9.91443 1.14769 9.84093 1 0 0 7.37959 7.83259 0.495678
10335 176.467 3.02085e-05 1.98692 0.491605 0.522182 0.973138 4.7121 0.00165816 0.11447 1.79019 1.4517 1.80102 1.77916 1.01421 1.02643 12.449 12.9066 4.80597 0 -8.87235 -9.53307 1.07126 9.83323 1 0 0 7.3589 7.81042 0.496155
10340 176.467 3.02085e-05 1.98641 0.490913 0.521285 0.974215 4.93082 0.00165803 0.114126 1.79 1.4517 1.80082 1.77897 1.01424 1.02255 12.4448 12.902 4.80633 0 -8.51915 -9.113 0.988626 9.82304 1 0 0 7.33775 7.78778 0.496588
10345 176.467 3.02085e-05 1.98573 0.490174 0.520345 0.975216 5.16238 0.00165791 0.113783 1.78982 1.4517 1.80064 1.7788 1.01427 1.01839 12.4405 12.8973 4.80669 0 -8.13656 -8.65666 0.900358 9.81012 1 0 0 7.3161 7.76461 0.496974
10350 176.467 3.02085e-05 1.98488 0.489383 0.519359 0.976133 5.40639 0.0016578 0.113439 1.78965 1.4517 1.80047 1.77863 1.0143 1.01393 12.4361 12.8925 4.80704 0 -7.72676 -8.1673 0.807138 9.79419 1 0 0 7.29389 7.74086 0.497308
10355 176.467 3.02085e-05 1.98382 0.488538 0.518322 0.976963 5.66233 0.00165769 0.113096 1.78949 1.4517 1.80031 1.77847 1.01433 1.00914 12.4317 12.8876 4.8074 0 -7.29194 -7.64855 0.709722 9.77505 1 0 0 7.27107 7.71646 0.497587
10360 176.467 3.02085e-05 1.98257 0.487636 0.517232 0.9777 5.9295 0.0016576 0.112752 1.78934 1.4517 1.80016 1.77832 1.01435 1.00401 12.4271 12.8826 4.80776 0 -6.83366 -7.10365 0.608841 9.75245 1 0 0 7.24761 7.69138 0.497805
10365 176.468 3.02085e-05 1.9811 0.486674 0.516085 0.978339 6.20696 0.0016575 0.112409 1.7892 1.4517 1.80002 1.77818 1.01437 0.998512 12.4225 12.8775 4.80812 0 -6.35175 -6.53419 0.505047 9.72619 1 0 0 7.22344 7.66558 0.497958
10370 176.468 3.02085e-05 1.9794 0.485649 0.514878 0.978875 6.49335 0.00165742 0.112065 1.78908 1.4517 1.7999 1.77805 1.01439 0.992631 12.4178 12.8723 4.80848 0 -5.84279 -5.93829 0.398524 9.69606 1 0 0 7.19852 7.63899 0.498041
10375 176.468 3.02085e-05 1.97747 0.48456 0.513607 0.979303 6.78648 0.00165735 0.111721 1.78897 1.4517 1.79979 1.77794 1.0144 0.986348 12.413 12.867 4.80884 0 -5.29817 -5.30816 0.288871 9.66184 1 0 0 7.17277 7.61156 0.49805
10380 176.468 3.02085e-05 1.97528 0.483403 0.512266 0.979616 7.08271 0.00165728 0.111378 1.78887 1.4517 1.7997 1.77783 1.01441 0.979637 12.4081 12.8616 4.80921 0 -4.70158 -4.62701 0.174867 9.62324 1 0 0 7.14611 7.58322 0.497978
10385 176.468 3.02085e-05 1.97283 0.482172 0.510849 0.979807 7.37567 0.00165723 0.111034 1.78878 1.4517 1.79962 1.77774 1.01441 0.972463 12.403 12.856 4.80958 0 -4.02632 -3.86552 0.0543087 9.57987 1 0 0 7.11842 7.55382 0.497818
10390 176.468 3.02085e-05 1.97007 0.480862 0.509344 0.979865 7.65426 0.00165718 0.110691 1.78872 1.4517 1.79956 1.77767 1.01441 0.964774 12.3979 12.8503 4.80995 0 -3.23292 -2.97859 -0.0760027 9.53117 1 0 0 7.08955 7.52318 0.497561
